ActivityStartDate,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,StatisticalBaseCode,MonitoringLocationIdentifier,LongitudeMeasure,LatitudeMeasure
2012-06-06,"Temperature, air",,19.9,deg C,,USGS-02336300,-84.24275,33.49131
2012-06-06,Barometric pressure,,745,mm/Hg,,USGS-02336300,-84.24275,33.49131
2012-06-06,Number of sampling points,,1,count,,USGS-02336300,-84.24275,33.49131
2012-06-06,"Height, gage",,2.56,ft,,USGS-02336300,-84.24275,33.49131
2012-06-06,Specific conductance,Total,130,uS/cm @25C,,USGS-02336300,-84.24275,33.49131
2012-06-06,"Acidity, (H+)",Total,0.00006,mg/l,,USGS-02336300,-84.24275,33.49131
2012-06-06,Oxygen,Dissolved,7.5,mg/l,,USGS-02336300,-84.24275,33.49131
2012-06-06,Oxygen,Dissolved,87,% saturatn,,USGS-02336300,-84.24275,33.49131
2012-06-06,pH,Total,7.3,std units,,USGS-02336300,-84.24275,33.49131
2012-06-06,"Height, gage",,0.78,m,,USGS-02336300,-84.24275,33.49131
2012-06-06,Fecal Coliform,,270,cfu/100ml,,USGS-02336300,-84.24275,33.49131
2012-06-06,Escherichia coli,,220,MPN/100 ml,,USGS-02336300,-84.24275,33.49131
2012-06-06,Total Coliform,Total,15000,MPN/100 ml,,USGS-02336300,-84.24275,33.49131
2012-06-06,Turbidity,Total,2.6,FNU,,USGS-02336300,-84.24275,33.49131
2015-11-03,Stream width measure,,95.0,ft,,USGS-02336300,-84.24275,33.49131
2015-11-03,"Temperature, water",,17.6,deg C,,USGS-02336300,-84.24275,33.49131
2015-11-03,"Temperature, air",,19.0,deg C,,USGS-02336300,-84.24275,33.49131
2015-11-03,Barometric pressure,,744,mm/Hg,,USGS-02336300,-84.24275,33.49131
2015-11-03,Stream flow,,182,ft3/s,Mean,USGS-02336300,-84.24275,33.49131
2015-11-03,Number of sampling points,,1,count,,USGS-02336300,-84.24275,33.49131
2015-11-03,"Height, gage",,3.63,ft,,USGS-02336300,-84.24275,33.49131
2015-11-03,Specific conductance,Total,90,uS/cm @25C,,USGS-02336300,-84.24275,33.49131
2015-11-03,"Acidity, (H+)",Total,0.00011,mg/l,,USGS-02336300,-84.24275,33.49131
2015-11-03,Oxygen,Dissolved,8.0,mg/l,,USGS-02336300,-84.24275,33.49131
2015-11-03,Oxygen,Dissolved,86,% saturatn,,USGS-02336300,-84.24275,33.49131
2015-11-03,pH,Total,7.0,std units,,USGS-02336300,-84.24275,33.49131
2015-11-03,"Height, gage",,1.11,m,,USGS-02336300,-84.24275,33.49131
2015-11-03,Stream flow,,5.2,m3/sec,Mean,USGS-02336300,-84.24275,33.49131
2015-11-03,Fecal Coliform,,15000,cfu/100ml,,USGS-02336300,-84.24275,33.49131
2015-11-03,Escherichia coli,,9000,MPN/100 ml,,USGS-02336300,-84.24275,33.49131
2015-11-03,Total Coliform,Total,180000,MPN/100 ml,,USGS-02336300,-84.24275,33.49131
2015-11-03,Turbidity,Total,44,FNU,,USGS-02336300,-84.24275,33.49131
2015-11-03,Suspended Sediment Concentration (SSC),Suspended,36,mg/l,,USGS-02336300,-84.24275,33.49131
2015-11-03,Specific conductance,Total,91,uS/cm @25C,,USGS-02336300,-84.24275,33.49131
2014-02-18,Number of sampling points,,1,count,,USGS-02336300,-84.24275,33.49131
2014-02-18,Stream flow,,89,ft3/s,Mean,USGS-02336300,-84.24275,33.49131
2014-02-18,Stream width measure,,50.0,ft,,USGS-02336300,-84.24275,33.49131
2014-02-18,"Temperature, water",,9.5,deg C,,USGS-02336300,-84.24275,33.49131
2014-02-18,"Temperature, air",,15.0,deg C,,USGS-02336300,-84.24275,33.49131
2014-02-18,Barometric pressure,,747,mm/Hg,,USGS-02336300,-84.24275,33.49131
2014-02-18,"Height, gage",,2.88,ft,,USGS-02336300,-84.24275,33.49131
2014-02-18,Specific conductance,Total,171,uS/cm @25C,,USGS-02336300,-84.24275,33.49131
2014-02-18,"Acidity, (H+)",Total,0.00004,mg/l,,USGS-02336300,-84.24275,33.49131
2014-02-18,Oxygen,Dissolved,10.5,mg/l,,USGS-02336300,-84.24275,33.49131
2014-02-18,Oxygen,Dissolved,94,% saturatn,,USGS-02336300,-84.24275,33.49131
2014-02-18,pH,Total,7.4,std units,,USGS-02336300,-84.24275,33.49131
2014-02-18,"Height, gage",,0.88,m,,USGS-02336300,-84.24275,33.49131
2014-02-18,Stream flow,,2.5,m3/sec,Mean,USGS-02336300,-84.24275,33.49131
2014-02-18,Fecal Coliform,,190,cfu/100ml,,USGS-02336300,-84.24275,33.49131
2014-02-18,Escherichia coli,,200,MPN/100 ml,,USGS-02336300,-84.24275,33.49131
2014-02-18,Total Coliform,Total,3300,MPN/100 ml,,USGS-02336300,-84.24275,33.49131
2014-02-18,Turbidity,Total,5.5,FNU,,USGS-02336300,-84.24275,33.49131
2020-02-11,Oxygen,Dissolved,96,% saturatn,,USGS-02336300,-84.24275,33.49131
2020-02-11,Stream width measure,,75.0,ft,,USGS-02336300,-84.24275,33.49131
2020-02-11,"Temperature, water",,11.3,deg C,,USGS-02336300,-84.24275,33.49131
2020-02-11,"Temperature, air",,20.5,deg C,,USGS-02336300,-84.24275,33.49131
2020-02-11,Barometric pressure,,741,mm/Hg,,USGS-02336300,-84.24275,33.49131
2020-02-11,Stream flow,,498,ft3/s,Mean,USGS-02336300,-84.24275,33.49131
2020-02-11,Number of sampling points,,1,count,,USGS-02336300,-84.24275,33.49131
2020-02-11,"Height, gage",,5.08,ft,,USGS-02336300,-84.24275,33.49131
2020-02-11,Specific conductance,Total,74,uS/cm @25C,,USGS-02336300,-84.24275,33.49131
2020-02-11,"Acidity, (H+)",Total,0.00009,mg/l,,USGS-02336300,-84.24275,33.49131
2020-02-11,Oxygen,Dissolved,10.2,mg/l,,USGS-02336300,-84.24275,33.49131
2020-02-11,pH,Total,7.1,std units,,USGS-02336300,-84.24275,33.49131
2020-02-11,"Height, gage",,1.55,m,,USGS-02336300,-84.24275,33.49131
2020-02-11,Stream flow,,14,m3/sec,Mean,USGS-02336300,-84.24275,33.49131
2020-02-11,Fecal Coliform,,4600,cfu/100ml,,USGS-02336300,-84.24275,33.49131
2020-02-11,Escherichia coli,,4500,MPN/100 ml,,USGS-02336300,-84.24275,33.49131
2020-02-11,Total Coliform,Total,69000,MPN/100 ml,,USGS-02336300,-84.24275,33.49131
2020-02-11,Turbidity,Total,49,FNU,,USGS-02336300,-84.24275,33.49131
2019-03-19,Stream width measure,,30.0,ft,,USGS-02336300,-84.24275,33.49131
2019-03-19,"Temperature, water",,10.5,deg C,,USGS-02336300,-84.24275,33.49131
2019-03-19,"Temperature, air",,9.9,deg C,,USGS-02336300,-84.24275,33.49131
2019-03-19,Barometric pressure,,750,mm/Hg,,USGS-02336300,-84.24275,33.49131
2019-03-19,Stream flow,,71,ft3/s,Mean,USGS-02336300,-84.24275,33.49131
2019-03-19,Number of sampling points,,1,count,,USGS-02336300,-84.24275,33.49131
2019-03-19,"Height, gage",,2.73,ft,,USGS-02336300,-84.24275,33.49131
2019-03-19,Specific conductance,Total,166,uS/cm @25C,,USGS-02336300,-84.24275,33.49131
2019-03-19,"Acidity, (H+)",Total,0.00006,mg/l,,USGS-02336300,-84.24275,33.49131
2019-03-19,Oxygen,Dissolved,10.7,mg/l,,USGS-02336300,-84.24275,33.49131
2019-03-19,Oxygen,Dissolved,97,% saturatn,,USGS-02336300,-84.24275,33.49131
2019-03-19,pH,Total,7.3,std units,,USGS-02336300,-84.24275,33.49131
2019-03-19,"Height, gage",,0.83,m,,USGS-02336300,-84.24275,33.49131
2019-03-19,Stream flow,,2.0,m3/sec,Mean,USGS-02336300,-84.24275,33.49131
2019-03-19,Fecal Coliform,,210,cfu/100ml,,USGS-02336300,-84.24275,33.49131
2019-03-19,Escherichia coli,,230,MPN/100 ml,,USGS-02336300,-84.24275,33.49131
2019-03-19,Total Coliform,Total,3900,MPN/100 ml,,USGS-02336300,-84.24275,33.49131
2019-03-19,Turbidity,Total,3.5,FNU,,USGS-02336300,-84.24275,33.49131
2014-07-19,"Temperature, water",,21.4,deg C,,USGS-02336300,-84.24275,33.49131
2014-07-19,"Temperature, air",,24.7,deg C,,USGS-02336300,-84.24275,33.49131
2014-07-19,Barometric pressure,,746,mm/Hg,,USGS-02336300,-84.24275,33.49131
2014-07-19,Stream flow,,4410,ft3/s,Mean,USGS-02336300,-84.24275,33.49131
2014-07-19,Number of sampling points,,1,count,,USGS-02336300,-84.24275,33.49131
2014-07-19,"Height, gage",,14.08,ft,,USGS-02336300,-84.24275,33.49131
2014-07-19,Specific conductance,Total,37,uS/cm @25C,,USGS-02336300,-84.24275,33.49131
2014-07-19,"Acidity, (H+)",Total,0.00007,mg/l,,USGS-02336300,-84.24275,33.49131
2014-07-19,Oxygen,Dissolved,7.6,mg/l,,USGS-02336300,-84.24275,33.49131
2014-07-19,Oxygen,Dissolved,87,% saturatn,,USGS-02336300,-84.24275,33.49131
2014-07-19,pH,Total,7.2,std units,,USGS-02336300,-84.24275,33.49131
2014-07-19,"Height, gage",,4.29,m,,USGS-02336300,-84.24275,33.49131
2014-07-19,Stream flow,,125,m3/sec,Mean,USGS-02336300,-84.24275,33.49131
2014-07-19,Fecal Coliform,,24000,cfu/100ml,,USGS-02336300,-84.24275,33.49131
2014-07-19,Escherichia coli,,42000,MPN/100 ml,,USGS-02336300,-84.24275,33.49131
2014-07-19,Total Coliform,Total,690000,MPN/100 ml,,USGS-02336300,-84.24275,33.49131
2014-07-19,Turbidity,Total,220,FNU,,USGS-02336300,-84.24275,33.49131
2013-09-05,"Temperature, water",,23.2,deg C,,USGS-02336300,-84.24275,33.49131
2013-09-05,"Temperature, air",,24.0,deg C,,USGS-02336300,-84.24275,33.49131
2013-09-05,Barometric pressure,,745,mm/Hg,,USGS-02336300,-84.24275,33.49131
2013-09-05,Number of sampling points,,1,count,,USGS-02336300,-84.24275,33.49131
2013-09-05,"Height, gage",,2.47,ft,,USGS-02336300,-84.24275,33.49131
2013-09-05,Specific conductance,Total,148,uS/cm @25C,,USGS-02336300,-84.24275,33.49131
2013-09-05,"Acidity, (H+)",Total,0.00006,mg/l,,USGS-02336300,-84.24275,33.49131
2013-09-05,Oxygen,Dissolved,7.3,mg/l,,USGS-02336300,-84.24275,33.49131
2013-09-05,Oxygen,Dissolved,87,% saturatn,,USGS-02336300,-84.24275,33.49131
2013-09-05,pH,Total,7.2,std units,,USGS-02336300,-84.24275,33.49131
2013-09-05,"Height, gage",,0.75,m,,USGS-02336300,-84.24275,33.49131
2013-09-05,Fecal Coliform,,860,cfu/100ml,,USGS-02336300,-84.24275,33.49131
2013-09-05,Escherichia coli,,640,MPN/100 ml,,USGS-02336300,-84.24275,33.49131
2013-09-05,Total Coliform,Total,24000,MPN/100 ml,,USGS-02336300,-84.24275,33.49131
2013-09-05,Turbidity,Total,25,FNU,,USGS-02336300,-84.24275,33.49131
2015-03-30,"Temperature, water",,12.3,deg C,,USGS-02336300,-84.24275,33.49131
2015-03-30,"Temperature, air",,15.2,deg C,,USGS-02336300,-84.24275,33.49131
2015-03-30,Barometric pressure,,740,mm/Hg,,USGS-02336300,-84.24275,33.49131
2015-03-30,Stream flow,,144,ft3/s,Mean,USGS-02336300,-84.24275,33.49131
2015-03-30,Number of sampling points,,1,count,,USGS-02336300,-84.24275,33.49131
2015-03-30,"Height, gage",,3.40,ft,,USGS-02336300,-84.24275,33.49131
2015-03-30,Specific conductance,Total,157,uS/cm @25C,,USGS-02336300,-84.24275,33.49131
2015-03-30,"Acidity, (H+)",Total,0.00012,mg/l,,USGS-02336300,-84.24275,33.49131
2015-03-30,Oxygen,Dissolved,9.5,mg/l,,USGS-02336300,-84.24275,33.49131
2015-03-30,Oxygen,Dissolved,91,% saturatn,,USGS-02336300,-84.24275,33.49131
2015-03-30,pH,Total,6.9,std units,,USGS-02336300,-84.24275,33.49131
2015-03-30,"Height, gage",,1.04,m,,USGS-02336300,-84.24275,33.49131
2015-03-30,Stream flow,,4.1,m3/sec,Mean,USGS-02336300,-84.24275,33.49131
2015-03-30,Fecal Coliform,,6700,cfu/100ml,,USGS-02336300,-84.24275,33.49131
2015-03-30,Escherichia coli,,7900,MPN/100 ml,,USGS-02336300,-84.24275,33.49131
2015-03-30,Total Coliform,Total,69000,MPN/100 ml,,USGS-02336300,-84.24275,33.49131
2015-03-30,Turbidity,Total,20,FNU,,USGS-02336300,-84.24275,33.49131
2014-08-19,Stream width measure,,60.0,ft,,USGS-02336300,-84.24275,33.49131
2014-08-19,"Temperature, water",,23.8,deg C,,USGS-02336300,-84.24275,33.49131
2014-08-19,"Temperature, air",,25.4,deg C,,USGS-02336300,-84.24275,33.49131
2014-08-19,Barometric pressure,,741,mm/Hg,,USGS-02336300,-84.24275,33.49131
2014-08-19,Stream flow,,79,ft3/s,Mean,USGS-02336300,-84.24275,33.49131
2014-08-19,Number of sampling points,,1,count,,USGS-02336300,-84.24275,33.49131
2014-08-19,"Height, gage",,2.89,ft,,USGS-02336300,-84.24275,33.49131
2014-08-19,Specific conductance,Total,90,uS/cm @25C,,USGS-02336300,-84.24275,33.49131
2014-08-19,"Acidity, (H+)",Total,0.00008,mg/l,,USGS-02336300,-84.24275,33.49131
2014-08-19,Oxygen,Dissolved,6.8,mg/l,,USGS-02336300,-84.24275,33.49131
2014-08-19,Oxygen,Dissolved,82,% saturatn,,USGS-02336300,-84.24275,33.49131
2014-08-19,pH,Total,7.1,std units,,USGS-02336300,-84.24275,33.49131
2014-08-19,"Height, gage",,0.88,m,,USGS-02336300,-84.24275,33.49131
2014-08-19,Stream flow,,2.2,m3/sec,Mean,USGS-02336300,-84.24275,33.49131
2014-08-19,Fecal Coliform,,25000,cfu/100ml,,USGS-02336300,-84.24275,33.49131
2014-08-19,Escherichia coli,,11000,MPN/100 ml,,USGS-02336300,-84.24275,33.49131
2014-08-19,Total Coliform,Total,1400000,MPN/100 ml,,USGS-02336300,-84.24275,33.49131
2014-08-19,Turbidity,Total,46,FNU,,USGS-02336300,-84.24275,33.49131
2016-02-16,Stream width measure,,80.0,ft,,USGS-02336300,-84.24275,33.49131
2016-02-16,"Temperature, water",,6.1,deg C,,USGS-02336300,-84.24275,33.49131
2016-02-16,"Temperature, air",,11.0,deg C,,USGS-02336300,-84.24275,33.49131
2016-02-16,Barometric pressure,,735,mm/Hg,,USGS-02336300,-84.24275,33.49131
2016-02-16,Stream flow,,294,ft3/s,Mean,USGS-02336300,-84.24275,33.49131
2016-02-16,Number of sampling points,,1,count,,USGS-02336300,-84.24275,33.49131
2016-02-16,"Height, gage",,4.22,ft,,USGS-02336300,-84.24275,33.49131
2016-02-16,Specific conductance,Total,73,uS/cm @25C,,USGS-02336300,-84.24275,33.49131
2016-02-16,"Acidity, (H+)",Total,0.00006,mg/l,,USGS-02336300,-84.24275,33.49131
2016-02-16,Oxygen,Dissolved,10.5,mg/l,,USGS-02336300,-84.24275,33.49131
2016-02-16,Oxygen,Dissolved,88,% saturatn,,USGS-02336300,-84.24275,33.49131
2016-02-16,pH,Total,7.3,std units,,USGS-02336300,-84.24275,33.49131
2016-02-16,"Height, gage",,1.29,m,,USGS-02336300,-84.24275,33.49131
2016-02-16,Stream flow,,8.3,m3/sec,Mean,USGS-02336300,-84.24275,33.49131
2016-02-16,Fecal Coliform,,1500,cfu/100ml,,USGS-02336300,-84.24275,33.49131
2016-02-16,Escherichia coli,,1900,MPN/100 ml,,USGS-02336300,-84.24275,33.49131
2016-02-16,Total Coliform,Total,67000,MPN/100 ml,,USGS-02336300,-84.24275,33.49131
2016-02-16,Turbidity,Total,93,FNU,,USGS-02336300,-84.24275,33.49131
2016-02-16,Suspended Sediment Concentration (SSC),Suspended,136,mg/l,,USGS-02336300,-84.24275,33.49131
2016-02-16,Specific conductance,Total,74,uS/cm @25C,,USGS-02336300,-84.24275,33.49131
2013-03-20,"Temperature, water",,11.0,deg C,,USGS-02336300,-84.24275,33.49131
2013-03-20,"Temperature, air",,5.9,deg C,,USGS-02336300,-84.24275,33.49131
2013-03-20,Barometric pressure,,747,mm/Hg,,USGS-02336300,-84.24275,33.49131
2013-03-20,Number of sampling points,,1,count,,USGS-02336300,-84.24275,33.49131
2013-03-20,"Height, gage",,2.61,ft,,USGS-02336300,-84.24275,33.49131
2013-03-20,Specific conductance,Total,121,uS/cm @25C,,USGS-02336300,-84.24275,33.49131
2013-03-20,"Acidity, (H+)",Total,0.00007,mg/l,,USGS-02336300,-84.24275,33.49131
2013-03-20,Oxygen,Dissolved,10.5,mg/l,,USGS-02336300,-84.24275,33.49131
2013-03-20,Oxygen,Dissolved,96,% saturatn,,USGS-02336300,-84.24275,33.49131
2013-03-20,pH,Total,7.2,std units,,USGS-02336300,-84.24275,33.49131
2013-03-20,"Height, gage",,0.80,m,,USGS-02336300,-84.24275,33.49131
2013-03-20,Fecal Coliform,,750,cfu/100ml,,USGS-02336300,-84.24275,33.49131
2013-03-20,Escherichia coli,,1200,MPN/100 ml,,USGS-02336300,-84.24275,33.49131
2013-03-20,Total Coliform,Total,14000,MPN/100 ml,,USGS-02336300,-84.24275,33.49131
2013-03-20,Turbidity,Total,5.6,FNU,,USGS-02336300,-84.24275,33.49131
2012-08-29,"Temperature, water",,26.0,deg C,,USGS-02336300,-84.24275,33.49131
2012-08-29,Barometric pressure,,745,mm/Hg,,USGS-02336300,-84.24275,33.49131
2012-08-29,Number of sampling points,,1,count,,USGS-02336300,-84.24275,33.49131
2012-08-29,"Height, gage",,2.62,ft,,USGS-02336300,-84.24275,33.49131
2012-08-29,Specific conductance,Total,66,uS/cm @25C,,USGS-02336300,-84.24275,33.49131
2012-08-29,"Acidity, (H+)",Total,0.00004,mg/l,,USGS-02336300,-84.24275,33.49131
2012-08-29,Oxygen,Dissolved,7.0,mg/l,,USGS-02336300,-84.24275,33.49131
2012-08-29,Oxygen,Dissolved,88,% saturatn,,USGS-02336300,-84.24275,33.49131
2012-08-29,pH,Total,7.4,std units,,USGS-02336300,-84.24275,33.49131
2012-08-29,"Height, gage",,0.80,m,,USGS-02336300,-84.24275,33.49131
2012-08-29,Fecal Coliform,,4200,cfu/100ml,,USGS-02336300,-84.24275,33.49131
2012-08-29,Escherichia coli,,1200,MPN/100 ml,,USGS-02336300,-84.24275,33.49131
2012-08-29,Total Coliform,Total,92000,MPN/100 ml,,USGS-02336300,-84.24275,33.49131
2012-08-29,Turbidity,Total,14,FNU,,USGS-02336300,-84.24275,33.49131
2017-02-07,Fecal Coliform,,270,cfu/100ml,,USGS-02336300,-84.24275,33.49131
2017-02-07,Escherichia coli,,180,MPN/100 ml,,USGS-02336300,-84.24275,33.49131
2017-02-07,Stream width measure,,45.0,ft,,USGS-02336300,-84.24275,33.49131
2017-02-07,"Temperature, water",,10.8,deg C,,USGS-02336300,-84.24275,33.49131
2017-02-07,"Temperature, air",,16.8,deg C,,USGS-02336300,-84.24275,33.49131
2017-02-07,Barometric pressure,,741,mm/Hg,,USGS-02336300,-84.24275,33.49131
2017-02-07,Stream flow,,34,ft3/s,Mean,USGS-02336300,-84.24275,33.49131
2017-02-07,Number of sampling points,,1,count,,USGS-02336300,-84.24275,33.49131
2017-02-07,"Height, gage",,2.38,ft,,USGS-02336300,-84.24275,33.49131
2017-02-07,Specific conductance,Total,169,uS/cm @25C,,USGS-02336300,-84.24275,33.49131
2017-02-07,"Acidity, (H+)",Total,0.00004,mg/l,,USGS-02336300,-84.24275,33.49131
2017-02-07,Oxygen,Dissolved,10.7,mg/l,,USGS-02336300,-84.24275,33.49131
2017-02-07,Oxygen,Dissolved,99,% saturatn,,USGS-02336300,-84.24275,33.49131
2017-02-07,pH,Total,7.4,std units,,USGS-02336300,-84.24275,33.49131
2017-02-07,"Height, gage",,0.73,m,,USGS-02336300,-84.24275,33.49131
2017-02-07,Stream flow,,0.96,m3/sec,Mean,USGS-02336300,-84.24275,33.49131
2017-02-07,Total Coliform,Total,3500,MPN/100 ml,,USGS-02336300,-84.24275,33.49131
2017-02-07,Turbidity,Total,3.4,FNU,,USGS-02336300,-84.24275,33.49131
2015-02-10,"Temperature, water",,9.8,deg C,,USGS-02336300,-84.24275,33.49131
2015-02-10,"Temperature, air",,7.4,deg C,,USGS-02336300,-84.24275,33.49131
2015-02-10,Barometric pressure,,739,mm/Hg,,USGS-02336300,-84.24275,33.49131
2015-02-10,Stream flow,,73,ft3/s,Mean,USGS-02336300,-84.24275,33.49131
2015-02-10,Number of sampling points,,1,count,,USGS-02336300,-84.24275,33.49131
2015-02-10,"Height, gage",,2.81,ft,,USGS-02336300,-84.24275,33.49131
2015-02-10,Specific conductance,Total,88,uS/cm @25C,,USGS-02336300,-84.24275,33.49131
2015-02-10,"Acidity, (H+)",Total,0.00007,mg/l,,USGS-02336300,-84.24275,33.49131
2015-02-10,Oxygen,Dissolved,10.0,mg/l,,USGS-02336300,-84.24275,33.49131
2015-02-10,Oxygen,Dissolved,91,% saturatn,,USGS-02336300,-84.24275,33.49131
2015-02-10,pH,Total,7.2,std units,,USGS-02336300,-84.24275,33.49131
2015-02-10,"Height, gage",,0.86,m,,USGS-02336300,-84.24275,33.49131
2015-02-10,Stream flow,,2.1,m3/sec,Mean,USGS-02336300,-84.24275,33.49131
2015-02-10,Fecal Coliform,,940,cfu/100ml,,USGS-02336300,-84.24275,33.49131
2015-02-10,Escherichia coli,,2400,MPN/100 ml,,USGS-02336300,-84.24275,33.49131
2015-02-10,Total Coliform,Total,28000,MPN/100 ml,,USGS-02336300,-84.24275,33.49131
2015-02-10,Turbidity,Total,34,FNU,,USGS-02336300,-84.24275,33.49131
2015-02-10,Suspended Sediment Concentration (SSC),Suspended,28,mg/l,,USGS-02336300,-84.24275,33.49131
2015-02-10,Specific conductance,Total,101,uS/cm @25C,,USGS-02336300,-84.24275,33.49131
2020-02-04,"Acidity, (H+)",Total,0.00007,mg/l,,USGS-02336300,-84.24275,33.49131
2020-02-04,Stream width measure,,30.0,ft,,USGS-02336300,-84.24275,33.49131
2020-02-04,"Temperature, water",,11.3,deg C,,USGS-02336300,-84.24275,33.49131
2020-02-04,"Temperature, air",,18.5,deg C,,USGS-02336300,-84.24275,33.49131
2020-02-04,Barometric pressure,,742,mm/Hg,,USGS-02336300,-84.24275,33.49131
2020-02-04,Stream flow,,38,ft3/s,Mean,USGS-02336300,-84.24275,33.49131
2020-02-04,Number of sampling points,,1,count,,USGS-02336300,-84.24275,33.49131
2020-02-04,"Height, gage",,2.56,ft,,USGS-02336300,-84.24275,33.49131
2020-02-04,Specific conductance,Total,168,uS/cm @25C,,USGS-02336300,-84.24275,33.49131
2020-02-04,Oxygen,Dissolved,10.3,mg/l,,USGS-02336300,-84.24275,33.49131
2020-02-04,Oxygen,Dissolved,97,% saturatn,,USGS-02336300,-84.24275,33.49131
2020-02-04,pH,Total,7.2,std units,,USGS-02336300,-84.24275,33.49131
2020-02-04,"Height, gage",,0.78,m,,USGS-02336300,-84.24275,33.49131
2020-02-04,Stream flow,,1.1,m3/sec,Mean,USGS-02336300,-84.24275,33.49131
2020-02-04,Fecal Coliform,,620,cfu/100ml,,USGS-02336300,-84.24275,33.49131
2020-02-04,Escherichia coli,,780,MPN/100 ml,,USGS-02336300,-84.24275,33.49131
2020-02-04,Total Coliform,Total,6200,MPN/100 ml,,USGS-02336300,-84.24275,33.49131
2020-02-04,Turbidity,Total,4.4,FNU,,USGS-02336300,-84.24275,33.49131
2015-07-15,"Temperature, water",,24.4,deg C,,USGS-02336300,-84.24275,33.49131
2015-07-15,"Temperature, air",,29.4,deg C,,USGS-02336300,-84.24275,33.49131
2015-07-15,Barometric pressure,,741,mm/Hg,,USGS-02336300,-84.24275,33.49131
2015-07-15,Stream flow,,167,ft3/s,Mean,USGS-02336300,-84.24275,33.49131
2015-07-15,Number of sampling points,,1,count,,USGS-02336300,-84.24275,33.49131
2015-07-15,"Height, gage",,3.44,ft,,USGS-02336300,-84.24275,33.49131
2015-07-15,Specific conductance,Total,57,uS/cm @25C,,USGS-02336300,-84.24275,33.49131
2015-07-15,"Acidity, (H+)",Total,0.00025,mg/l,,USGS-02336300,-84.24275,33.49131
2015-07-15,Oxygen,Dissolved,6.5,mg/l,,USGS-02336300,-84.24275,33.49131
2015-07-15,Oxygen,Dissolved,79,% saturatn,,USGS-02336300,-84.24275,33.49131
2015-07-15,pH,Total,6.6,std units,,USGS-02336300,-84.24275,33.49131
2015-07-15,"Height, gage",,1.05,m,,USGS-02336300,-84.24275,33.49131
2015-07-15,Stream flow,,4.7,m3/sec,Mean,USGS-02336300,-84.24275,33.49131
2015-07-15,Fecal Coliform,,37000,cfu/100ml,,USGS-02336300,-84.24275,33.49131
2015-07-15,Escherichia coli,,7200,MPN/100 ml,,USGS-02336300,-84.24275,33.49131
2015-07-15,Total Coliform,Total,650000,MPN/100 ml,,USGS-02336300,-84.24275,33.49131
2015-07-15,Turbidity,Total,110,FNU,,USGS-02336300,-84.24275,33.49131
2014-11-24,"Temperature, water",,11.2,deg C,,USGS-02336300,-84.24275,33.49131
2014-11-24,"Temperature, air",,21.8,deg C,,USGS-02336300,-84.24275,33.49131
2014-11-24,Barometric pressure,,736,mm/Hg,,USGS-02336300,-84.24275,33.49131
2014-11-24,Stream flow,,151,ft3/s,Mean,USGS-02336300,-84.24275,33.49131
2014-11-24,Number of sampling points,,1,count,,USGS-02336300,-84.24275,33.49131
2014-11-24,"Height, gage",,3.46,ft,,USGS-02336300,-84.24275,33.49131
2014-11-24,Specific conductance,Total,66,uS/cm @25C,,USGS-02336300,-84.24275,33.49131
